20171104,1490743800.0,7:30 pm,16,97,9,96,Tue Mar 28 2017
20171105,1490745600.0,8:00 pm,10,113,11,106,Tue Mar 28 2017
20171106,1490742000.0,7:00 pm,18,115,12,114,Tue Mar 28 2017
20171107,1490754600.0,10:30 pm,30,119,14,108,Tue Mar 28 2017
20171108,1490752800.0,10:00 pm,8,113,25,122,Tue Mar 28 2017
20171109,1490830200.0,7:30 pm,17,103,2,100,Wed Mar 29 2017
20171110,1490841000.0,10:30 pm,30,124,13,133,Wed Mar 29 2017
20171111,1490832000.0,8:00 pm,12,97,15,110,Wed Mar 29 2017
20171112,1490832000.0,8:00 pm,7,118,19,121,Wed Mar 29 2017
20171113,1490830200.0,7:30 pm,16,105,20,88,Wed Mar 29 2017
20171114,1490828400.0,7:00 pm,21,114,22,106,Wed Mar 29 2017
20171115,1490828400.0,7:00 pm,1,99,23,92,Wed Mar 29 2017
20171116,1490841000.0,10:30 pm,29,112,26,82,Wed Mar 29 2017
20171117,1490837400.0,9:30 pm,10,110,27,98,Wed Mar 29 2017
20171118,1490830200.0,7:30 pm,4,110,28,106,Wed Mar 29 2017
20171119,1490918400.0,8:00 pm,6,93,5,99,Thu Mar 30 2017
20171120,1490916600.0,7:30 pm,3,89,9,90,Thu Mar 30 2017
20171121,1490918400.0,8:00 pm,14,104,18,119,Thu Mar 30 2017
20171122,1490925600.0,10:00 pm,13,124,24,118,Thu Mar 30 2017
20171123,1490927400.0,10:30 pm,11,107,25,117,Thu Mar 30 2017
20171124,1491003000.0,7:30 pm,22,116,2,117,Fri Mar 31 2017
20171125,1491001200.0,7:00 pm,8,114,4,122,Fri Mar 31 2017
20171126,1491003000.0,7:30 pm,23,105,6,122,Fri Mar 31 2017
20171127,1491013800.0,10:30 pm,11,98,10,107,Fri Mar 31 2017
20171128,1491004800.0,8:00 pm,7,90,15,99,Fri Mar 31 2017
20171129,1491004800.0,8:00 pm,20,98,16,94,Fri Mar 31 2017
20171130,1491004800.0,8:00 pm,9,105,17,108,Fri Mar 31 2017
20171131,1491004800.0,8:00 pm,26,89,19,117,Fri Mar 31 2017
20171132,1491004800.0,8:00 pm,27,100,21,95,Fri Mar 31 2017
20171133,1491001200.0,7:00 pm,12,100,28,111,Fri Mar 31 2017
20171134,1491008400.0,9:00 pm,30,88,29,95,Fri Mar 31 2017
20171135,1491084000.0,6:00 pm,22,111,3,121,Sat Apr 1 2017
20171136,1491080400.0,5:00 pm,1,104,5,106,Sat Apr 1 2017
20171137,1491075000.0,3:30 pm,14,104,13,115,Sat Apr 1 2017
20171138,1491091200.0,8:00 pm,26,123,18,117,Sat Apr 1 2017
20171139,1491098400.0,10:00 pm,24,117,25,130,Sat Apr 1 2017
20171140,1491170400.0,6:00 pm,1,82,3,91,Sun Apr 2 2017
20171141,1491170400.0,6:00 pm,12,130,6,135,Sun Apr 2 2017
20171142,1491177600.0,8:00 pm,30,115,10,139,Sun Apr 2 2017
20171143,1491161400.0,3:30 pm,15,103,14,108,Sun Apr 2 2017
20171144,1491170400.0,6:00 pm,8,116,16,113,Sun Apr 2 2017
20171145,1491161400.0,3:30 pm,7,109,17,105,Sun Apr 2 2017
20171146,1491170400.0,6:00 pm,5,117,19,110,Sun Apr 2 2017
20171147,1491152400.0,1:00 pm,2,110,20,94,Sun Apr 2 2017
20171148,1491159600.0,3:00 pm,4,113,21,101,Sun Apr 2 2017
20171149,1491181200.0,9:00 pm,11,123,24,116,Sun Apr 2 2017
20171150,1491161400.0,3:30 pm,29,103,27,109,Sun Apr 2 2017
20171151,1491170400.0,6:00 pm,23,105,28,113,Sun Apr 2 2017
20171152,1491260400.0,7:00 pm,25,109,18,110,Mon Apr 3 2017
20171153,1491346800.0,7:00 pm,22,102,6,122,Tue Apr 4 2017
20171154,1491359400.0,10:30 pm,18,107,10,121,Tue Apr 4 2017
20171155,1491346800.0,7:00 pm,28,90,12,108,Tue Apr 4 2017
20171156,1491350400.0,8:00 pm,8,134,19,131,Tue Apr 4 2017
20171157,1491350400.0,8:00 pm,5,91,20,100,Tue Apr 4 2017
20171158,1491350400.0,8:00 pm,17,79,21,110,Tue Apr 4 2017
20171159,1491346800.0,7:00 pm,3,141,23,118,Tue Apr 4 2017
20171160,1491359400.0,10:30 pm,7,87,26,98,Tue Apr 4 2017
20171161,1491352200.0,8:30 pm,15,89,27,95,Tue Apr 4 2017
20171162,1491354000.0,9:00 pm,25,87,29,106,Tue Apr 4 2017
20171163,1491346800.0,7:00 pm,4,111,30,118,Tue Apr 4 2017
20171164,1491436800.0,8:00 pm,6,114,2,91,Wed Apr 5 2017
20171165,1491433200.0,7:00 pm,16,112,4,99,Wed Apr 5 2017
20171166,1491435000.0,7:30 pm,28,105,9,102,Wed Apr 5 2017
20171167,1491436800.0,8:00 pm,8,104,11,110,Wed Apr 5 2017
20171168,1491445800.0,10:30 pm,7,101,13,112,Wed Apr 5 2017
20171169,1491436800.0,8:00 pm,21,103,15,100,Wed Apr 5 2017
20171170,1491444000.0,10:00 pm,10,120,24,111,Wed Apr 5 2017
20171171,1491438600.0,8:30 pm,14,102,27,95,Wed Apr 5 2017
20171172,1491523200.0,8:00 pm,2,116,1,123,Thu Apr 6 2017
20171173,1491519600.0,7:00 pm,17,89,12,104,Thu Apr 6 2017
20171174,1491521400.0,7:30 pm,30,106,20,103,Thu Apr 6 2017
20171175,1491519600.0,7:00 pm,3,107,22,115,Thu Apr 6 2017
20171176,1491519600.0,7:00 pm,5,102,23,90,Thu Apr 6 2017
20171177,1491532200.0,10:30 pm,18,98,25,105,Thu Apr 6 2017
20171178,1491607800.0,7:30 pm,1,114,6,100,Fri Apr 7 2017
20171179,1491611400.0,8:30 pm,27,102,7,89,Fri Apr 7 2017
20171180,1491613200.0,9:00 pm,19,106,8,122,Fri Apr 7 2017
20171181,1491609600.0,8:00 pm,9,114,11,109,Fri Apr 7 2017
20171182,1491618600.0,10:30 pm,26,94,14,98,Fri Apr 7 2017
20171183,1491609600.0,8:00 pm,20,88,15,101,Fri Apr 7 2017
20171184,1491616800.0,10:00 pm,21,99,24,120,Fri Apr 7 2017
20171185,1491607800.0,7:30 pm,16,94,28,96,Fri Apr 7 2017
20171186,1491613200.0,9:00 pm,18,113,29,120,Fri Apr 7 2017
20171187,1491685200.0,5:00 pm,5,106,3,107,Sat Apr 8 2017
20171188,1491688800.0,6:00 pm,2,121,4,114,Sat Apr 8 2017
20171189,1491705000.0,10:30 pm,19,101,10,123,Sat Apr 8 2017
20171190,1491688800.0,6:00 pm,12,127,22,112,Sat Apr 8 2017
20171191,1491692400.0,7:00 pm,17,90,23,82,Sat Apr 8 2017
20171192,1491703200.0,10:00 pm,29,86,25,101,Sat Apr 8 2017
20171193,1491697800.0,8:30 pm,13,98,27,87,Sat Apr 8 2017
20171194,1491692400.0,7:00 pm,16,106,30,103,Sat Apr 8 2017
20171195,1491766200.0,3:30 pm,6,125,1,126,Sun Apr 9 2017
20171196,1491771600.0,5:00 pm,21,106,8,105,Sun Apr 9 2017
20171197,1491787800.0,9:30 pm,18,109,14,110,Sun Apr 9 2017
20171198,1491775200.0,6:00 pm,9,103,15,90,Sun Apr 9 2017
20171199,1491753600.0,12:00 pm,28,110,20,97,Sun Apr 9 2017
20171200,1491775200.0,6:00 pm,7,111,24,124,Sun Apr 9 2017
20171201,1491775200.0,6:00 pm,11,135,26,128,Sun Apr 9 2017
20171202,1491867000.0,7:30 pm,3,105,2,114,Mon Apr 10 2017
20171203,1491868800.0,8:00 pm,22,75,5,122,Mon Apr 10 2017
20171204,1491868800.0,8:00 pm,30,105,9,101,Mon Apr 10 2017
20171205,1491877800.0,10:30 pm,29,105,10,99,Mon Apr 10 2017
20171206,1491877800.0,10:30 pm,11,96,13,125,Mon Apr 10 2017
20171207,1491867000.0,7:30 pm,6,121,16,124,Mon Apr 10 2017
20171208,1491868800.0,8:00 pm,4,79,17,89,Mon Apr 10 2017
20171209,1491865200.0,7:00 pm,12,120,23,111,Mon Apr 10 2017
20171210,1491876000.0,10:00 pm,27,98,25,99,Mon Apr 10 2017
20171211,1491953400.0,7:30 pm,4,76,1,103,Tue Apr 11 2017
20171212,1491957000.0,8:30 pm,8,109,7,91,Tue Apr 11 2017
20171213,1491964200.0,10:30 pm,19,96,14,108,Tue Apr 11 2017
20171214,1491955200.0,8:00 pm,21,100,18,98,Tue Apr 11 2017
20171215,1491964200.0,10:30 pm,24,104,26,129,Tue Apr 11 2017
20171216,1492041600.0,8:00 pm,17,94,2,112,Wed Apr 12 2017
20171217,1492041600.0,8:00 pm,3,73,5,112,Wed Apr 12 2017
20171218,1492041600.0,8:00 pm,28,98,6,83,Wed Apr 12 2017
20171219,1492050600.0,10:30 pm,14,94,10,109,Wed Apr 12 2017
20171220,1492041600.0,8:00 pm,18,118,11,123,Wed Apr 12 2017
20171221,1492041600.0,8:00 pm,1,86,12,104,Wed Apr 12 2017
20171222,1492050600.0,10:30 pm,26,95,13,115,Wed Apr 12 2017
20171223,1492041600.0,8:00 pm,7,100,15,93,Wed Apr 12 2017
20171224,1492041600.0,8:00 pm,30,102,16,110,Wed Apr 12 2017
20171225,1492041600.0,8:00 pm,23,113,20,114,Wed Apr 12 2017
20171226,1492041600.0,8:00 pm,8,111,21,105,Wed Apr 12 2017
20171227,1492041600.0,8:00 pm,9,109,22,113,Wed Apr 12 2017
20171228,1492050600.0,10:30 pm,19,103,25,100,Wed Apr 12 2017
20171229,1492045200.0,9:00 pm,27,97,29,101,Wed Apr 12 2017
